local_id,syrve_guid
90c3e122-a15e-4962-8ea3-2ccaa0be2998,90c3e122-a15e-4962-8ea3-2ccaa0be2998
2e144edb-15b0-47a5-87bb-971e593e9ff7,2e144edb-15b0-47a5-87bb-971e593e9ff7
0b2d604a-32ee-487a-a67c-c4b5089c1a86,0b2d604a-32ee-487a-a67c-c4b5089c1a86
d6e51f9d-c270-450a-9e67-b7d1adfb08df,d6e51f9d-c270-450a-9e67-b7d1adfb08df
f6e7e03b-1d5e-4073-9692-f565222863d3,f6e7e03b-1d5e-4073-9692-f565222863d3
81e96ec8-caf9-44b9-92ab-73bff821bc31,81e96ec8-caf9-44b9-92ab-73bff821bc31
baee4665-8b53-45e9-b244-42b4e7cb9bd6,baee4665-8b53-45e9-b244-42b4e7cb9bd6
1b8e882e-01a7-49ab-8af5-61c29c0899be,1b8e882e-01a7-49ab-8af5-61c29c0899be
47e8664a-c42a-4019-8f75-4a28cf5ea439,47e8664a-c42a-4019-8f75-4a28cf5ea439
ff3875ad-7db0-455f-9afb-4babd04530fc,ff3875ad-7db0-455f-9afb-4babd04530fc
8f57e685-7aeb-48fc-add6-40dfca99866c,8f57e685-7aeb-48fc-add6-40dfca99866c
41fb8a7b-199e-4a34-881f-77c18fc389a2,41fb8a7b-199e-4a34-881f-77c18fc389a2
86586335-12ae-4c7c-ac85-7e17fb0dbfec,86586335-12ae-4c7c-ac85-7e17fb0dbfec
7ceca3fe-b300-42df-b461-58941a72f1e8,7ceca3fe-b300-42df-b461-58941a72f1e8
ed1d189f-7de4-4e9f-a180-440d65518998,ed1d189f-7de4-4e9f-a180-440d65518998
38211d19-0ddc-4062-98cf-731f1f86d330,38211d19-0ddc-4062-98cf-731f1f86d330
2e35e395-975f-4f16-bfc9-45b16d17b353,2e35e395-975f-4f16-bfc9-45b16d17b353
12acdfe3-f178-4c01-9f57-59a0bf71d127,12acdfe3-f178-4c01-9f57-59a0bf71d127
3c114e8b-89ea-4e9b-b801-8bb954ec6b39,3c114e8b-89ea-4e9b-b801-8bb954ec6b39
d045a724-6d41-4b57-bb93-fb8f91b99ca8,d045a724-6d41-4b57-bb93-fb8f91b99ca8
866990af-4f0d-4741-a3fb-6588ab2ed895,866990af-4f0d-4741-a3fb-6588ab2ed895
1925a40c-5d84-43d8-b964-d0a53c3014bc,1925a40c-5d84-43d8-b964-d0a53c3014bc
ce0cb77f-2d10-473c-b1ba-b29f1bca283d,ce0cb77f-2d10-473c-b1ba-b29f1bca283d
cf335446-33ce-4fe7-bc56-60ad18fa0bd1,cf335446-33ce-4fe7-bc56-60ad18fa0bd1
751cb1ff-3fd8-4392-ac81-533304ff220a,751cb1ff-3fd8-4392-ac81-533304ff220a
3c940dee-33df-4fc2-a29f-32c74d1d738f,3c940dee-33df-4fc2-a29f-32c74d1d738f
667a4208-1bb4-4676-bbd3-6b56dae299be,667a4208-1bb4-4676-bbd3-6b56dae299be
c1013cc9-6ee6-46ea-a314-27512e3fac09,c1013cc9-6ee6-46ea-a314-27512e3fac09
176daa44-c5fe-45b6-9660-fadb8702475e,176daa44-c5fe-45b6-9660-fadb8702475e
890b0d7b-70d3-4158-a50d-226c92acfb79,890b0d7b-70d3-4158-a50d-226c92acfb79
6756a353-fb01-4ef9-811f-cfb4cbeefb7c,6756a353-fb01-4ef9-811f-cfb4cbeefb7c
321604d2-b576-42fe-87eb-78c226286f43,321604d2-b576-42fe-87eb-78c226286f43
ace0ac3a-e3c0-4305-a0d9-98669006f802,ace0ac3a-e3c0-4305-a0d9-98669006f802
881abb37-bc03-4a09-8004-f3a64a3f8b99,881abb37-bc03-4a09-8004-f3a64a3f8b99
29fdfbb3-6188-4ed1-a9de-cc8c4a7a7844,29fdfbb3-6188-4ed1-a9de-cc8c4a7a7844
4a0f5240-820a-4ee5-954f-b79b48d6b75c,4a0f5240-820a-4ee5-954f-b79b48d6b75c
c5fd45b9-2bfc-4e8b-9880-b8ec1645ca65,c5fd45b9-2bfc-4e8b-9880-b8ec1645ca65
2982f267-6f44-45ef-a776-0bf43f8bcabb,2982f267-6f44-45ef-a776-0bf43f8bcabb
b6cf5f0b-bc9a-4416-a719-be6f58ccefa9,b6cf5f0b-bc9a-4416-a719-be6f58ccefa9
f0543024-1eb4-4052-ac26-94eb8e34075a,f0543024-1eb4-4052-ac26-94eb8e34075a
b5241bb6-e2ad-4263-99a6-c9775445208b,b5241bb6-e2ad-4263-99a6-c9775445208b
63f769fb-632c-48e2-9436-0bf85fcfe7cd,63f769fb-632c-48e2-9436-0bf85fcfe7cd
6dff1939-53d1-459e-8750-c5037b6df48c,6dff1939-53d1-459e-8750-c5037b6df48c
2aceb279-61b6-4fc1-a0d2-0831050feb20,2aceb279-61b6-4fc1-a0d2-0831050feb20
21a8a686-5095-4c00-b227-c4b8480cfce3,21a8a686-5095-4c00-b227-c4b8480cfce3
2f376983-82be-4b23-943a-ef9ddf4a85ca,2f376983-82be-4b23-943a-ef9ddf4a85ca
2d734568-73fc-4da7-8187-e592fc09b202,2d734568-73fc-4da7-8187-e592fc09b202
f11b8d1c-1d3e-4ce0-a178-f6243be001c9,f11b8d1c-1d3e-4ce0-a178-f6243be001c9
4b5c7805-4745-4c72-854b-6d33bfbd3035,4b5c7805-4745-4c72-854b-6d33bfbd3035
02617c79-0aaa-4ee6-a666-48cd6b2b0236,02617c79-0aaa-4ee6-a666-48cd6b2b0236
4c5c6868-de7a-4590-be7c-11f3bd7768bd,4c5c6868-de7a-4590-be7c-11f3bd7768bd
618c0067-5887-4f0c-8e47-7c2dcd51cf58,618c0067-5887-4f0c-8e47-7c2dcd51cf58
6b76c063-3e15-4803-a3ec-667ec33bbb89,6b76c063-3e15-4803-a3ec-667ec33bbb89
ce4278ea-b063-4271-a8cf-21e585fa1ab3,ce4278ea-b063-4271-a8cf-21e585fa1ab3
de2c0f52-8181-4587-b288-07aa3cf8308e,de2c0f52-8181-4587-b288-07aa3cf8308e
8f7cbbe5-9a3b-4f7f-91db-30e7a18e5dd4,8f7cbbe5-9a3b-4f7f-91db-30e7a18e5dd4
00d3899b-9c16-440f-9308-74ac0c8a22b8,00d3899b-9c16-440f-9308-74ac0c8a22b8
f7908dbf-bbfb-43e8-b7a2-80d4a177809d,f7908dbf-bbfb-43e8-b7a2-80d4a177809d
a8c181df-79fa-4968-ae45-806f6b71fba3,a8c181df-79fa-4968-ae45-806f6b71fba3
02032914-c4bb-498b-a28c-f17befa5e4fc,02032914-c4bb-498b-a28c-f17befa5e4fc
2a3fa23a-359f-487f-a3c3-27fbbf6a0635,2a3fa23a-359f-487f-a3c3-27fbbf6a0635
8378e0a5-c7d2-4b75-9c66-a5027b6917b1,8378e0a5-c7d2-4b75-9c66-a5027b6917b1
3d3e6560-ddfe-4ecb-b07a-27af588ca28e,3d3e6560-ddfe-4ecb-b07a-27af588ca28e
271f58e1-f415-40d7-b2e8-ddde61815d14,271f58e1-f415-40d7-b2e8-ddde61815d14
75f1caca-987f-4efb-8861-6d90da513e73,75f1caca-987f-4efb-8861-6d90da513e73
c872b989-4519-4b6e-b0bf-fd991f4bcd06,c872b989-4519-4b6e-b0bf-fd991f4bcd06
0577d025-7e1c-44db-bc27-4279d370e0db,0577d025-7e1c-44db-bc27-4279d370e0db
90555652-b768-4464-867b-d6582e91d154,90555652-b768-4464-867b-d6582e91d154
09064728-79e4-4d9e-9d33-1c0bb3070ba7,09064728-79e4-4d9e-9d33-1c0bb3070ba7
b45f4b17-4f4e-4dac-a9a7-ecb679cf65e1,b45f4b17-4f4e-4dac-a9a7-ecb679cf65e1
62b99684-2600-488f-9e2a-f665860ae8d3,62b99684-2600-488f-9e2a-f665860ae8d3
b9e3cb51-11ba-4d22-b171-e1851fde710f,b9e3cb51-11ba-4d22-b171-e1851fde710f
da605886-9aed-4449-8c79-b4cc59a1f2b5,da605886-9aed-4449-8c79-b4cc59a1f2b5
cb09c15f-8f3f-4a55-ad80-464d192eff9a,cb09c15f-8f3f-4a55-ad80-464d192eff9a
4c2c3a89-d7ec-4dfa-8e08-3eeb52d6bd0f,4c2c3a89-d7ec-4dfa-8e08-3eeb52d6bd0f
91c7392d-f984-4b71-aaa3-0136ec9e560d,91c7392d-f984-4b71-aaa3-0136ec9e560d
1e3af35a-b8d1-4176-8405-bdf0fe8f7683,1e3af35a-b8d1-4176-8405-bdf0fe8f7683
533a42dc-aa6a-4064-9cc7-4ca468e217cd,533a42dc-aa6a-4064-9cc7-4ca468e217cd
c288a1cf-4d4b-45e2-842a-d1348e384e6e,c288a1cf-4d4b-45e2-842a-d1348e384e6e
bafc428a-b490-42cd-b423-607f0ab12763,bafc428a-b490-42cd-b423-607f0ab12763
b4549d49-d61b-42c5-b080-55e89cbcac1d,b4549d49-d61b-42c5-b080-55e89cbcac1d
0451aea2-cd68-4ac3-88ce-b878588ea3cd,0451aea2-cd68-4ac3-88ce-b878588ea3cd
4a1886ba-6d7a-4593-a100-4283101b0d61,4a1886ba-6d7a-4593-a100-4283101b0d61
9722e4a0-fab2-42ab-b49e-f2c5677f06e1,9722e4a0-fab2-42ab-b49e-f2c5677f06e1
9a16da04-38c0-4296-b5e9-dec08ea326da,9a16da04-38c0-4296-b5e9-dec08ea326da
6b2289c8-ff2c-4441-800a-791ce5fe76d5,6b2289c8-ff2c-4441-800a-791ce5fe76d5
7986a442-52ed-4425-acc7-872261f84950,7986a442-52ed-4425-acc7-872261f84950
